VTX, IDX, POSITION.x, POSITION.y, POSITION.z
4334, 4334, -0.70711,  0.00,  0.70711
4335, 4335, -0.60362, -0.05346,  0.79548
4336, 4336, -0.70711,  0.00,  0.70711
4337, 4337, -0.55557,  0.00,  0.83147
4338, 4338, -0.55557,  0.00,  0.83147
4339, 4339, -0.56352, -0.05322,  0.82438
4340, 4340, -0.60362, -0.05346,  0.79548
4341, 4341, -0.60362, -0.05346,  0.79548
4342, 4342, -0.56352, -0.05322,  0.82438
4343, 4343, -0.56982, -0.10629,  0.81487
4344, 4344, -0.60362, -0.05346,  0.79548
4345, 4345, -0.56982, -0.10629,  0.81487
4346, 4346, -0.64777, -0.10657,  0.75434
4347, 4347, -0.40462, -0.20885,  0.89032
4348, 4348, -0.44546, -0.15744,  0.88135
4349, 4349, -0.40082, -0.15716,  0.90258
4350, 4350, -0.44546, -0.15744,  0.88135
4351, 4351, -0.48434, -0.10535,  0.86851
4352, 4352, -0.39589, -0.10502,  0.91227
4353, 4353, -0.40082, -0.15716,  0.90258
4354, 4354, -0.44546, -0.15744,  0.88135
4355, 4355, -0.39589, -0.10502,  0.91227
4356, 4356, -0.48434, -0.10535,  0.86851
4357, 4357, -0.5211, -0.05279,  0.85186
4358, 4358, -0.43485, -0.05284,  0.89895
4359, 4359, -0.43485, -0.05284,  0.89895
4360, 4360, -0.5211, -0.05279,  0.85186
4361, 4361, -0.55557,  0.00,  0.83147
4362, 4362, -0.43485, -0.05284,  0.89895
4363, 4363, -0.55557,  0.00,  0.83147
4364, 4364, -0.38268,  0.00,  0.92388
4365, 4365, -0.38268,  0.00,  0.92388
4366, 4366, -0.38984, -0.05258,  0.91938
4367, 4367, -0.43485, -0.05284,  0.89895
4368, 4368, -0.43485, -0.05284,  0.89895
4369, 4369, -0.38984, -0.05258,  0.91938
4370, 4370, -0.39589, -0.10502,  0.91227
4371, 4371, -0.43485, -0.05284,  0.89895
4372, 4372, -0.39589, -0.10502,  0.91227
4373, 4373, -0.48434, -0.10535,  0.86851
4374, 4374, -0.55557,  0.00,  0.83147
4375, 4375, -0.5211, -0.05279,  0.85186
4376, 4376, -0.56352, -0.05322,  0.82438
4377, 4377, -0.5211, -0.05279,  0.85186
4378, 4378, -0.48434, -0.10535,  0.86851
4379, 4379, -0.56982, -0.10629,  0.81487
4380, 4380, -0.56352, -0.05322,  0.82438
4381, 4381, -0.5211, -0.05279,  0.85186
4382, 4382, -0.56982, -0.10629,  0.81487
4383, 4383, -0.48434, -0.10535,  0.86851
4384, 4384, -0.44546, -0.15744,  0.88135
4385, 4385, -0.5326, -0.15886,  0.83133
4386, 4386, -0.5326, -0.15886,  0.83133
4387, 4387, -0.44546, -0.15744,  0.88135
4388, 4388, -0.40462, -0.20885,  0.89032
4389, 4389, -0.5326, -0.15886,  0.83133
4390, 4390, -0.40462, -0.20885,  0.89032
4391, 4391, -0.57735, -0.21132,  0.78868
4392, 4392, -0.57735, -0.21132,  0.78868
4393, 4393, -0.57443, -0.15904,  0.80296
4394, 4394, -0.5326, -0.15886,  0.83133
4395, 4395, -0.5326, -0.15886,  0.83133
4396, 4396, -0.57443, -0.15904,  0.80296
4397, 4397, -0.56982, -0.10629,  0.81487
4398, 4398, -0.5326, -0.15886,  0.83133
4399, 4399, -0.56982, -0.10629,  0.81487
4400, 4400, -0.48434, -0.10535,  0.86851
4401, 4401, -0.40825, -0.40825,  0.8165
4402, 4402, -0.49705, -0.31246,  0.80951
4403, 4403, -0.40875, -0.31031,  0.85827
4404, 4404, -0.49705, -0.31246,  0.80951
4405, 4405, -0.57735, -0.21132,  0.78868
4406, 4406, -0.40462, -0.20885,  0.89032
4407, 4407, -0.40875, -0.31031,  0.85827
4408, 4408, -0.49705, -0.31246,  0.80951
4409, 4409, -0.40462, -0.20885,  0.89032
4410, 4410,  0.00, -1.00,  0.00
4411, 4411,  0.00, -0.98079, -0.19509
4412, 4412, -0.19509, -0.98079,  0.00
4413, 4413,  0.00, -0.98079, -0.19509
4414, 4414,  0.00, -0.92388, -0.38268
4415, 4415, -0.19876, -0.95968, -0.19876
4416, 4416, -0.19876, -0.95968, -0.19876
4417, 4417, -0.19509, -0.98079,  0.00
4418, 4418,  0.00, -0.98079, -0.19509
4419, 4419, -0.38268, -0.92388,  0.00
4420, 4420, -0.19509, -0.98079,  0.00
4421, 4421, -0.19876, -0.95968, -0.19876
4422, 4422,  0.00, -0.92388, -0.38268
4423, 4423,  0.00, -0.83147, -0.55557
4424, 4424, -0.20885, -0.89032, -0.40462
4425, 4425,  0.00, -0.83147, -0.55557
4426, 4426,  0.00, -0.70711, -0.70711
4427, 4427, -0.21132, -0.78868, -0.57735
4428, 4428, -0.21132, -0.78868, -0.57735
4429, 4429, -0.20885, -0.89032, -0.40462
4430, 4430,  0.00, -0.83147, -0.55557
4431, 4431, -0.40825, -0.8165, -0.40825
4432, 4432, -0.20885, -0.89032, -0.40462
4433, 4433, -0.21132, -0.78868, -0.57735
4434, 4434, -0.40825, -0.8165, -0.40825
4435, 4435, -0.40462, -0.89032, -0.20885
4436, 4436, -0.20885, -0.89032, -0.40462
4437, 4437, -0.40462, -0.89032, -0.20885
4438, 4438, -0.38268, -0.92388,  0.00
4439, 4439, -0.19876, -0.95968, -0.19876
4440, 4440, -0.19876, -0.95968, -0.19876
4441, 4441, -0.20885, -0.89032, -0.40462
4442, 4442, -0.40462, -0.89032, -0.20885
4443, 4443,  0.00, -0.92388, -0.38268
4444, 4444, -0.20885, -0.89032, -0.40462
4445, 4445, -0.19876, -0.95968, -0.19876
4446, 4446, -0.70711, -0.70711,  0.00
4447, 4447, -0.55557, -0.83147,  0.00
4448, 4448, -0.57735, -0.78868, -0.21132
4449, 4449, -0.55557, -0.83147,  0.00
4450, 4450, -0.38268, -0.92388,  0.00
4451, 4451, -0.40462, -0.89032, -0.20885
4452, 4452, -0.40462, -0.89032, -0.20885
4453, 4453, -0.57735, -0.78868, -0.21132
4454, 4454, -0.55557, -0.83147,  0.00
4455, 4455, -0.40825, -0.8165, -0.40825
4456, 4456, -0.57735, -0.78868, -0.21132
4457, 4457, -0.40462, -0.89032, -0.20885
4458, 4458,  0.00, -0.70711, -0.70711
4459, 4459,  0.00, -0.55557, -0.83147
4460, 4460, -0.21132, -0.57735, -0.78868
4461, 4461,  0.00, -0.55557, -0.83147
4462, 4462,  0.00, -0.38268, -0.92388
4463, 4463, -0.20885, -0.40462, -0.89032
4464, 4464, -0.20885, -0.40462, -0.89032
4465, 4465, -0.21132, -0.57735, -0.78868
4466, 4466,  0.00, -0.55557, -0.83147
4467, 4467, -0.40825, -0.40825, -0.8165
4468, 4468, -0.21132, -0.57735, -0.78868
4469, 4469, -0.20885, -0.40462, -0.89032
4470, 4470,  0.00, -0.38268, -0.92388
4471, 4471,  0.00, -0.29028, -0.95694
4472, 4472, -0.10032, -0.29347, -0.95069
4473, 4473, -0.10032, -0.29347, -0.95069
4474, 4474,  0.00, -0.29028, -0.95694
4475, 4475,  0.00, -0.19509, -0.98079
4476, 4476, -0.10032, -0.29347, -0.95069
4477, 4477,  0.00, -0.19509, -0.98079
4478, 4478, -0.19876, -0.19876, -0.95968
4479, 4479,  0.00, -0.19509, -0.98079
4480, 4480,  0.00, -0.14673, -0.98918
4481, 4481, -0.04936, -0.14714, -0.98788
4482, 4482, -0.04936, -0.14714, -0.98788
4483, 4483,  0.00, -0.14673, -0.98918
4484, 4484,  0.00, -0.09802, -0.99518
4485, 4485, -0.04936, -0.14714, -0.98788
4486, 4486,  0.00, -0.09802, -0.99518
4487, 4487, -0.09849, -0.09849, -0.99025
4488, 4488,  0.00,  0.00, -1.00
4489, 4489, -0.04936, -0.04936, -0.99756
4490, 4490,  0.00, -0.04907, -0.9988
4491, 4491, -0.04936, -0.04936, -0.99756
4492, 4492, -0.09849, -0.09849, -0.99025
4493, 4493,  0.00, -0.09802, -0.99518
4494, 4494,  0.00, -0.04907, -0.9988
4495, 4495, -0.04936, -0.04936, -0.99756
4496, 4496,  0.00, -0.09802, -0.99518
4497, 4497, -0.09849, -0.09849, -0.99025
4498, 4498, -0.04936, -0.04936, -0.99756
4499, 4499, -0.14714, -0.04936, -0.98788
4500, 4500, -0.04936, -0.04936, -0.99756
4501, 4501,  0.00,  0.00, -1.00
4502, 4502, -0.19509,  0.00, -0.98079
4503, 4503, -0.14714, -0.04936, -0.98788
4504, 4504, -0.04936, -0.04936, -0.99756
4505, 4505, -0.19509,  0.00, -0.98079
4506, 4506, -0.19509,  0.00, -0.98079
4507, 4507, -0.19675, -0.05, -0.97918
4508, 4508, -0.14714, -0.04936, -0.98788
4509, 4509, -0.14714, -0.04936, -0.98788
4510, 4510, -0.19675, -0.05, -0.97918
4511, 4511, -0.19791, -0.09988, -0.97512
4512, 4512, -0.14714, -0.04936, -0.98788
4513, 4513, -0.19791, -0.09988, -0.97512
4514, 4514, -0.09849, -0.09849, -0.99025
4515, 4515, -0.19876, -0.19876, -0.95968
4516, 4516, -0.14901, -0.14901, -0.97754
4517, 4517, -0.19858, -0.14951, -0.96861
4518, 4518, -0.14901, -0.14901, -0.97754
4519, 4519, -0.09849, -0.09849, -0.99025
4520, 4520, -0.19791, -0.09988, -0.97512
4521, 4521, -0.19858, -0.14951, -0.96861
4522, 4522, -0.14901, -0.14901, -0.97754
4523, 4523, -0.19791, -0.09988, -0.97512
4524, 4524, -0.09849, -0.09849, -0.99025
4525, 4525, -0.14901, -0.14901, -0.97754
4526, 4526, -0.04936, -0.14714, -0.98788
4527, 4527, -0.14901, -0.14901, -0.97754
4528, 4528, -0.19876, -0.19876, -0.95968
4529, 4529,  0.00, -0.19509, -0.98079
4530, 4530, -0.04936, -0.14714, -0.98788
4531, 4531, -0.14901, -0.14901, -0.97754
4532, 4532,  0.00, -0.19509, -0.98079
4533, 4533, -0.19876, -0.19876, -0.95968
4534, 4534, -0.19858, -0.14951, -0.96861
4535, 4535, -0.24669, -0.14989, -0.95743
4536, 4536, -0.24669, -0.14989, -0.95743
4537, 4537, -0.19858, -0.14951, -0.96861
4538, 4538, -0.19791, -0.09988, -0.97512
4539, 4539, -0.24669, -0.14989, -0.95743
4540, 4540, -0.19791, -0.09988, -0.97512
4541, 4541, -0.29347, -0.10032, -0.95069
4542, 4542, -0.19509,  0.00, -0.98079
4543, 4543, -0.24491, -0.05029, -0.96824
4544, 4544, -0.19675, -0.05, -0.97918
4545, 4545, -0.24491, -0.05029, -0.96824
4546, 4546, -0.29347, -0.10032, -0.95069
4547, 4547, -0.19791, -0.09988, -0.97512
4548, 4548, -0.19675, -0.05, -0.97918
4549, 4549, -0.24491, -0.05029, -0.96824
4550, 4550, -0.19791, -0.09988, -0.97512
4551, 4551, -0.29347, -0.10032, -0.95069
4552, 4552, -0.24491, -0.05029, -0.96824
4553, 4553, -0.33887, -0.05028, -0.93949
4554, 4554, -0.24491, -0.05029, -0.96824
4555, 4555, -0.19509,  0.00, -0.98079
4556, 4556, -0.38268,  0.00, -0.92388
4557, 4557, -0.33887, -0.05028, -0.93949
4558, 4558, -0.24491, -0.05029, -0.96824
4559, 4559, -0.38268,  0.00, -0.92388
4560, 4560, -0.38268,  0.00, -0.92388
4561, 4561, -0.38984, -0.05258, -0.91938
4562, 4562, -0.33887, -0.05028, -0.93949
4563, 4563, -0.33887, -0.05028, -0.93949
4564, 4564, -0.38984, -0.05258, -0.91938
4565, 4565, -0.39589, -0.10502, -0.91227
4566, 4566, -0.33887, -0.05028, -0.93949
4567, 4567, -0.39589, -0.10502, -0.91227
4568, 4568, -0.29347, -0.10032, -0.95069
4569, 4569, -0.40462, -0.20885, -0.89032
4570, 4570, -0.35026, -0.15512, -0.92372
4571, 4571, -0.40082, -0.15716, -0.90258
4572, 4572, -0.35026, -0.15512, -0.92372
4573, 4573, -0.29347, -0.10032, -0.95069
4574, 4574, -0.39589, -0.10502, -0.91227
4575, 4575, -0.40082, -0.15716, -0.90258
4576, 4576, -0.35026, -0.15512, -0.92372
4577, 4577, -0.39589, -0.10502, -0.91227
4578, 4578, -0.29347, -0.10032, -0.95069
4579, 4579, -0.35026, -0.15512, -0.92372
4580, 4580, -0.24669, -0.14989, -0.95743
4581, 4581, -0.35026, -0.15512, -0.92372
4582, 4582, -0.40462, -0.20885, -0.89032
4583, 4583, -0.19876, -0.19876, -0.95968
4584, 4584, -0.24669, -0.14989, -0.95743
4585, 4585, -0.35026, -0.15512, -0.92372
4586, 4586, -0.19876, -0.19876, -0.95968
4587, 4587, -0.40462, -0.20885, -0.89032
4588, 4588, -0.40875, -0.31031, -0.85827
4589, 4589, -0.30971, -0.30971, -0.89898
4590, 4590, -0.30971, -0.30971, -0.89898
4591, 4591, -0.40875, -0.31031, -0.85827
4592, 4592, -0.40825, -0.40825, -0.8165
4593, 4593, -0.30971, -0.30971, -0.89898
4594, 4594, -0.40825, -0.40825, -0.8165
4595, 4595, -0.20885, -0.40462, -0.89032
4596, 4596, -0.20885, -0.40462, -0.89032
4597, 4597, -0.20502, -0.30349, -0.93052
4598, 4598, -0.30971, -0.30971, -0.89898
4599, 4599, -0.30971, -0.30971, -0.89898
4600, 4600, -0.20502, -0.30349, -0.93052
4601, 4601, -0.19876, -0.19876, -0.95968
4602, 4602, -0.30971, -0.30971, -0.89898
4603, 4603, -0.19876, -0.19876, -0.95968
4604, 4604, -0.40462, -0.20885, -0.89032
4605, 4605, -0.19876, -0.19876, -0.95968
4606, 4606, -0.20502, -0.30349, -0.93052
4607, 4607, -0.10032, -0.29347, -0.95069
4608, 4608, -0.10032, -0.29347, -0.95069
4609, 4609, -0.20502, -0.30349, -0.93052
4610, 4610, -0.20885, -0.40462, -0.89032
4611, 4611, -0.10032, -0.29347, -0.95069
4612, 4612, -0.20885, -0.40462, -0.89032
4613, 4613,  0.00, -0.38268, -0.92388
4614, 4614, -0.57735, -0.21132, -0.78868
4615, 4615, -0.57443, -0.15904, -0.80296
4616, 4616, -0.61387, -0.15929, -0.77317
4617, 4617, -0.61387, -0.15929, -0.77317
4618, 4618, -0.57443, -0.15904, -0.80296
4619, 4619, -0.56982, -0.10629, -0.81487
4620, 4620, -0.61387, -0.15929, -0.77317
4621, 4621, -0.56982, -0.10629, -0.81487
4622, 4622, -0.64777, -0.10657, -0.75434
4623, 4623, -0.55557,  0.00, -0.83147
4624, 4624, -0.60362, -0.05346, -0.79548
4625, 4625, -0.56352, -0.05322, -0.82438
4626, 4626, -0.60362, -0.05346, -0.79548
4627, 4627, -0.64777, -0.10657, -0.75434
4628, 4628, -0.56982, -0.10629, -0.81487
4629, 4629, -0.56352, -0.05322, -0.82438
4630, 4630, -0.60362, -0.05346, -0.79548
4631, 4631, -0.56982, -0.10629, -0.81487
4632, 4632, -0.64777, -0.10657, -0.75434
4633, 4633, -0.60362, -0.05346, -0.79548
4634, 4634, -0.67889, -0.0534, -0.73229
4635, 4635, -0.60362, -0.05346, -0.79548
4636, 4636, -0.55557,  0.00, -0.83147
4637, 4637, -0.70711,  0.00, -0.70711
4638, 4638, -0.67889, -0.0534, -0.73229
4639, 4639, -0.60362, -0.05346, -0.79548
4640, 4640, -0.70711,  0.00, -0.70711
4641, 4641, -0.40825, -0.40825, -0.8165
4642, 4642, -0.40875, -0.31031, -0.85827
4643, 4643, -0.49705, -0.31246, -0.80951
4644, 4644, -0.49705, -0.31246, -0.80951
4645, 4645, -0.40875, -0.31031, -0.85827
4646, 4646, -0.40462, -0.20885, -0.89032
4647, 4647, -0.49705, -0.31246, -0.80951
4648, 4648, -0.40462, -0.20885, -0.89032
4649, 4649, -0.57735, -0.21132, -0.78868
4650, 4650, -0.55557,  0.00, -0.83147
4651, 4651, -0.56352, -0.05322, -0.82438
4652, 4652, -0.5211, -0.05279, -0.85186
4653, 4653, -0.5211, -0.05279, -0.85186
4654, 4654, -0.56352, -0.05322, -0.82438
4655, 4655, -0.56982, -0.10629, -0.81487
4656, 4656, -0.5211, -0.05279, -0.85186
4657, 4657, -0.56982, -0.10629, -0.81487
4658, 4658, -0.48434, -0.10535, -0.86851
4659, 4659, -0.57735, -0.21132, -0.78868
4660, 4660, -0.5326, -0.15886, -0.83133
4661, 4661, -0.57443, -0.15904, -0.80296
4662, 4662, -0.5326, -0.15886, -0.83133
4663, 4663, -0.48434, -0.10535, -0.86851
4664, 4664, -0.56982, -0.10629, -0.81487
4665, 4665, -0.57443, -0.15904, -0.80296
4666, 4666, -0.5326, -0.15886, -0.83133
4667, 4667, -0.56982, -0.10629, -0.81487
4668, 4668, -0.48434, -0.10535, -0.86851
4669, 4669, -0.5326, -0.15886, -0.83133
4670, 4670, -0.44546, -0.15744, -0.88135
4671, 4671, -0.5326, -0.15886, -0.83133
4672, 4672, -0.57735, -0.21132, -0.78868
4673, 4673, -0.40462, -0.20885, -0.89032
4674, 4674, -0.44546, -0.15744, -0.88135
4675, 4675, -0.5326, -0.15886, -0.83133
4676, 4676, -0.40462, -0.20885, -0.89032
4677, 4677, -0.40462, -0.20885, -0.89032
4678, 4678, -0.40082, -0.15716, -0.90258
4679, 4679, -0.44546, -0.15744, -0.88135
4680, 4680, -0.44546, -0.15744, -0.88135
4681, 4681, -0.40082, -0.15716, -0.90258
4682, 4682, -0.39589, -0.10502, -0.91227
4683, 4683, -0.44546, -0.15744, -0.88135
4684, 4684, -0.39589, -0.10502, -0.91227
4685, 4685, -0.48434, -0.10535, -0.86851
4686, 4686, -0.38268,  0.00, -0.92388
4687, 4687, -0.43485, -0.05284, -0.89895
4688, 4688, -0.38984, -0.05258, -0.91938
4689, 4689, -0.43485, -0.05284, -0.89895
4690, 4690, -0.48434, -0.10535, -0.86851
4691, 4691, -0.39589, -0.10502, -0.91227
4692, 4692, -0.38984, -0.05258, -0.91938
4693, 4693, -0.43485, -0.05284, -0.89895
4694, 4694, -0.39589, -0.10502, -0.91227
4695, 4695, -0.48434, -0.10535, -0.86851
4696, 4696, -0.43485, -0.05284, -0.89895
4697, 4697, -0.5211, -0.05279, -0.85186
4698, 4698, -0.43485, -0.05284, -0.89895
4699, 4699, -0.38268,  0.00, -0.92388
4700, 4700, -0.55557,  0.00, -0.83147
4701, 4701, -0.5211, -0.05279, -0.85186
4702, 4702, -0.43485, -0.05284, -0.89895
4703, 4703, -0.55557,  0.00, -0.83147
4704, 4704, -0.70711,  0.00, -0.70711
4705, 4705, -0.73229, -0.0534, -0.67889
4706, 4706, -0.67889, -0.0534, -0.73229
4707, 4707, -0.73229, -0.0534, -0.67889
4708, 4708, -0.75434, -0.10657, -0.64777
4709, 4709, -0.64777, -0.10657, -0.75434
4710, 4710, -0.67889, -0.0534, -0.73229
4711, 4711, -0.73229, -0.0534, -0.67889
4712, 4712, -0.64777, -0.10657, -0.75434
4713, 4713, -0.78868, -0.21132, -0.57735
4714, 4714, -0.72387, -0.1602, -0.67108
4715, 4715, -0.77317, -0.15929, -0.61387
4716, 4716, -0.72387, -0.1602, -0.67108
4717, 4717, -0.64777, -0.10657, -0.75434
4718, 4718, -0.75434, -0.10657, -0.64777
4719, 4719, -0.77317, -0.15929, -0.61387
4720, 4720, -0.72387, -0.1602, -0.67108
4721, 4721, -0.75434, -0.10657, -0.64777
4722, 4722, -0.64777, -0.10657, -0.75434
4723, 4723, -0.72387, -0.1602, -0.67108
4724, 4724, -0.61387, -0.15929, -0.77317
4725, 4725, -0.72387, -0.1602, -0.67108
4726, 4726, -0.78868, -0.21132, -0.57735
4727, 4727, -0.57735, -0.21132, -0.78868
4728, 4728, -0.61387, -0.15929, -0.77317
4729, 4729, -0.72387, -0.1602, -0.67108
4730, 4730, -0.57735, -0.21132, -0.78868
4731, 4731, -0.78868, -0.21132, -0.57735
4732, 4732, -0.80951, -0.31246, -0.49705
4733, 4733, -0.72069, -0.32179, -0.61406
4734, 4734, -0.72069, -0.32179, -0.61406
4735, 4735, -0.80951, -0.31246, -0.49705
4736, 4736, -0.8165, -0.40825, -0.40825
4737, 4737, -0.72069, -0.32179, -0.61406
4738, 4738, -0.8165, -0.40825, -0.40825
4739, 4739, -0.6396, -0.4264, -0.6396
4740, 4740, -0.6396, -0.4264, -0.6396
4741, 4741, -0.61406, -0.32179, -0.72069
4742, 4742, -0.72069, -0.32179, -0.61406
4743, 4743, -0.72069, -0.32179, -0.61406
4744, 4744, -0.61406, -0.32179, -0.72069
4745, 4745, -0.57735, -0.21132, -0.78868
4746, 4746, -0.72069, -0.32179, -0.61406
4747, 4747, -0.57735, -0.21132, -0.78868
4748, 4748, -0.78868, -0.21132, -0.57735
4749, 4749, -0.57735, -0.21132, -0.78868
4750, 4750, -0.61406, -0.32179, -0.72069
4751, 4751, -0.49705, -0.31246, -0.80951
4752, 4752, -0.61406, -0.32179, -0.72069
4753, 4753, -0.6396, -0.4264, -0.6396
4754, 4754, -0.40825, -0.40825, -0.8165
4755, 4755, -0.49705, -0.31246, -0.80951
4756, 4756, -0.61406, -0.32179, -0.72069
4757, 4757, -0.40825, -0.40825, -0.8165
4758, 4758, -0.8165, -0.40825, -0.40825
4759, 4759, -0.78868, -0.57735, -0.21132
4760, 4760, -0.6396, -0.6396, -0.4264
4761, 4761, -0.78868, -0.57735, -0.21132
4762, 4762, -0.70711, -0.70711,  0.00
4763, 4763, -0.57735, -0.78868, -0.21132
4764, 4764, -0.57735, -0.78868, -0.21132
4765, 4765, -0.6396, -0.6396, -0.4264
4766, 4766, -0.78868, -0.57735, -0.21132
4767, 4767, -0.40825, -0.8165, -0.40825
4768, 4768, -0.6396, -0.6396, -0.4264
4769, 4769, -0.57735, -0.78868, -0.21132
4770, 4770, -0.40825, -0.8165, -0.40825
4771, 4771, -0.4264, -0.6396, -0.6396
4772, 4772, -0.6396, -0.6396, -0.4264
4773, 4773, -0.4264, -0.6396, -0.6396
4774, 4774, -0.40825, -0.40825, -0.8165
4775, 4775, -0.6396, -0.4264, -0.6396
4776, 4776, -0.6396, -0.4264, -0.6396
4777, 4777, -0.6396, -0.6396, -0.4264
4778, 4778, -0.4264, -0.6396, -0.6396
4779, 4779, -0.8165, -0.40825, -0.40825
4780, 4780, -0.6396, -0.6396, -0.4264
4781, 4781, -0.6396, -0.4264, -0.6396
4782, 4782,  0.00, -0.70711, -0.70711
4783, 4783, -0.21132, -0.57735, -0.78868
4784, 4784, -0.21132, -0.78868, -0.57735
4785, 4785, -0.21132, -0.57735, -0.78868
4786, 4786, -0.40825, -0.40825, -0.8165
4787, 4787, -0.4264, -0.6396, -0.6396
4788, 4788, -0.4264, -0.6396, -0.6396
4789, 4789, -0.21132, -0.78868, -0.57735
4790, 4790, -0.21132, -0.57735, -0.78868
4791, 4791, -0.40825, -0.8165, -0.40825
4792, 4792, -0.21132, -0.78868, -0.57735
4793, 4793, -0.4264, -0.6396, -0.6396
4794, 4794, -0.98079, -0.19509,  0.00
4795, 4795, -0.98788, -0.14714, -0.04936
4796, 4796, -0.98918, -0.14673,  0.00
4797, 4797, -0.98788, -0.14714, -0.04936
4798, 4798, -0.99025, -0.09849, -0.09849
4799, 4799, -0.99518, -0.09802,  0.00
4800, 4800, -0.98918, -0.14673,  0.00
4801, 4801, -0.98788, -0.14714, -0.04936
4802, 4802, -0.99518, -0.09802,  0.00
4803, 4803, -0.99025, -0.09849, -0.09849
4804, 4804, -0.98788, -0.04936, -0.14714
4805, 4805, -0.99756, -0.04936, -0.04936
4806, 4806, -0.99756, -0.04936, -0.04936
4807, 4807, -0.98788, -0.04936, -0.14714
4808, 4808, -0.98079,  0.00, -0.19509
4809, 4809, -0.99756, -0.04936, -0.04936
4810, 4810, -0.98079,  0.00, -0.19509
4811, 4811, -1.00,  0.00,  0.00
4812, 4812, -1.00,  0.00,  0.00
4813, 4813, -0.9988, -0.04907,  0.00
4814, 4814, -0.99756, -0.04936, -0.04936
4815, 4815, -0.99756, -0.04936, -0.04936
4816, 4816, -0.9988, -0.04907,  0.00
4817, 4817, -0.99518, -0.09802,  0.00
4818, 4818, -0.99756, -0.04936, -0.04936
4819, 4819, -0.99518, -0.09802,  0.00
4820, 4820, -0.99025, -0.09849, -0.09849
4821, 4821, -0.92388, -0.38268,  0.00
4822, 4822, -0.95069, -0.29347, -0.10032
4823, 4823, -0.95694, -0.29028,  0.00
4824, 4824, -0.95069, -0.29347, -0.10032
4825, 4825, -0.95968, -0.19876, -0.19876
4826, 4826, -0.98079, -0.19509,  0.00
4827, 4827, -0.95694, -0.29028,  0.00
4828, 4828, -0.95069, -0.29347, -0.10032
4829, 4829, -0.98079, -0.19509,  0.00
4830, 4830, -0.98079,  0.00, -0.19509
4831, 4831, -0.98788, -0.04936, -0.14714
4832, 4832, -0.97918, -0.05, -0.19675
4833, 4833, -0.98788, -0.04936, -0.14714
4834, 4834, -0.99025, -0.09849, -0.09849
4835, 4835, -0.97512, -0.09988, -0.19791
4836, 4836, -0.97918, -0.05, -0.19675
4837, 4837, -0.98788, -0.04936, -0.14714
4838, 4838, -0.97512, -0.09988, -0.19791
4839, 4839, -0.99025, -0.09849, -0.09849
4840, 4840, -0.98788, -0.14714, -0.04936
4841, 4841, -0.97754, -0.14901, -0.14901
4842, 4842, -0.97754, -0.14901, -0.14901
4843, 4843, -0.98788, -0.14714, -0.04936
4844, 4844, -0.98079, -0.19509,  0.00
4845, 4845, -0.97754, -0.14901, -0.14901
4846, 4846, -0.98079, -0.19509,  0.00
4847, 4847, -0.95968, -0.19876, -0.19876
4848, 4848, -0.95968, -0.19876, -0.19876
4849, 4849, -0.96861, -0.14951, -0.19858
4850, 4850, -0.97754, -0.14901, -0.14901
4851, 4851, -0.97754, -0.14901, -0.14901
4852, 4852, -0.96861, -0.14951, -0.19858
4853, 4853, -0.97512, -0.09988, -0.19791
4854, 4854, -0.97754, -0.14901, -0.14901
4855, 4855, -0.97512, -0.09988, -0.19791
4856, 4856, -0.99025, -0.09849, -0.09849
4857, 4857, -0.95968, -0.19876, -0.19876
4858, 4858, -0.95743, -0.14989, -0.24669
4859, 4859, -0.96861, -0.14951, -0.19858
4860, 4860, -0.95743, -0.14989, -0.24669
4861, 4861, -0.95069, -0.10032, -0.29347
4862, 4862, -0.97512, -0.09988, -0.19791
4863, 4863, -0.96861, -0.14951, -0.19858
4864, 4864, -0.95743, -0.14989, -0.24669
4865, 4865, -0.97512, -0.09988, -0.19791
4866, 4866, -0.95069, -0.10032, -0.29347
4867, 4867, -0.93949, -0.05028, -0.33887
4868, 4868, -0.96824, -0.05029, -0.24491
4869, 4869, -0.96824, -0.05029, -0.24491
4870, 4870, -0.93949, -0.05028, -0.33887
4871, 4871, -0.92388,  0.00, -0.38268
4872, 4872, -0.96824, -0.05029, -0.24491
4873, 4873, -0.92388,  0.00, -0.38268
4874, 4874, -0.98079,  0.00, -0.19509
4875, 4875, -0.98079,  0.00, -0.19509
4876, 4876, -0.97918, -0.05, -0.19675
4877, 4877, -0.96824, -0.05029, -0.24491
4878, 4878, -0.96824, -0.05029, -0.24491
4879, 4879, -0.97918, -0.05, -0.19675
4880, 4880, -0.97512, -0.09988, -0.19791
4881, 4881, -0.96824, -0.05029, -0.24491
4882, 4882, -0.97512, -0.09988, -0.19791
4883, 4883, -0.95069, -0.10032, -0.29347
4884, 4884, -0.92388, -0.38268,  0.00
4885, 4885, -0.83147, -0.55557,  0.00
4886, 4886, -0.89032, -0.40462, -0.20885
4887, 4887, -0.83147, -0.55557,  0.00
4888, 4888, -0.70711, -0.70711,  0.00
4889, 4889, -0.78868, -0.57735, -0.21132
4890, 4890, -0.78868, -0.57735, -0.21132
4891, 4891, -0.89032, -0.40462, -0.20885
