VTX, IDX, _input0.x, _input0.y, _input0.z, _input1.x, _input1.y, _input1.z, _input2.x, _input2.y, _input3.x, _input3.y
4686, 1078,  2.69526,  0.27876,  2.00001,  0.653, -0.19271,  0.16264,  0.26962,  0.051,  0.26962,  0.051
4687, 1081,  2.61987,  0.20951,  2.15028,  0.53733, -0.34171,  0.2907,  0.27552,  0.07003,  0.27552,  0.07003
4688, 1082,  2.63768,  0.17074,  2.02185,  0.55914, -0.3754,  0.19087,  0.2627,  0.06678,  0.2627,  0.06678
4689, 1081,  2.61987,  0.20951,  2.15028,  0.53733, -0.34171,  0.2907,  0.27552,  0.07003,  0.27552,  0.07003
4690, 1083,  2.55011,  0.08658,  2.04529,  0.40643, -0.52027,  0.23267,  0.26127,  0.08396,  0.26127,  0.08396
4691, 1082,  2.63768,  0.17074,  2.02185,  0.55914, -0.3754,  0.19087,  0.2627,  0.06678,  0.2627,  0.06678
4692, 1083,  2.55011,  0.08658,  2.04529,  0.40643, -0.52027,  0.23267,  0.26127,  0.08396,  0.26127,  0.08396
4693, 1081,  2.61987,  0.20951,  2.15028,  0.53733, -0.34171,  0.2907,  0.27552,  0.07003,  0.27552,  0.07003
4694, 1084,  2.54499,  0.13798,  2.1691,  0.39372, -0.47559,  0.32985,  0.27446,  0.08287,  0.27446,  0.08287
4695, 1079,  2.57209,  0.26817,  2.25576,  0.44897, -0.23896,  0.48097,  0.28823,  0.07325,  0.28823,  0.07325
4696, 1084,  2.54499,  0.13798,  2.1691,  0.39372, -0.47559,  0.32985,  0.27446,  0.08287,  0.27446,  0.08287
4697, 1081,  2.61987,  0.20951,  2.15028,  0.53733, -0.34171,  0.2907,  0.27552,  0.07003,  0.27552,  0.07003
4698, 1079,  2.57209,  0.26817,  2.25576,  0.44897, -0.23896,  0.48097,  0.28823,  0.07325,  0.28823,  0.07325
4699, 1080,  2.5194,  0.37756,  2.31847,  0.32208, -0.06445,  0.61815,  0.3028,  0.07267,  0.3028,  0.07267
4700, 1085,  2.5008,  0.34188,  2.32437,  0.2958, -0.10001,  0.6265,  0.30112,  0.07651,  0.30112,  0.07651
4701, 1049,  2.41252,  0.42286,  2.3514,  0.08903,  0.06025,  0.6917,  0.31346,  0.07964,  0.31346,  0.07964
4702, 1085,  2.5008,  0.34188,  2.32437,  0.2958, -0.10001,  0.6265,  0.30112,  0.07651,  0.30112,  0.07651
4703, 1080,  2.5194,  0.37756,  2.31847,  0.32208, -0.06445,  0.61815,  0.3028,  0.07267,  0.3028,  0.07267
4704, 1086,  2.45285,  0.09544,  2.18623,  0.20716, -0.55469,  0.37336,  0.27762,  0.09535,  0.27762,  0.09535
4705, 1083,  2.55011,  0.08658,  2.04529,  0.40643, -0.52027,  0.23267,  0.26127,  0.08396,  0.26127,  0.08396
4706, 1084,  2.54499,  0.13798,  2.1691,  0.39372, -0.47559,  0.32985,  0.27446,  0.08287,  0.27446,  0.08287
4707, 1083,  2.55011,  0.08658,  2.04529,  0.40643, -0.52027,  0.23267,  0.26127,  0.08396,  0.26127,  0.08396
4708, 1086,  2.45285,  0.09544,  2.18623,  0.20716, -0.55469,  0.37336,  0.27762,  0.09535,  0.27762,  0.09535
4709, 1087,  2.44229,  0.0369,  2.06739,  0.20575, -0.60728,  0.28086,  0.2655,  0.10067,  0.2655,  0.10067
4710, 1086,  2.45285,  0.09544,  2.18623,  0.20716, -0.55469,  0.37336,  0.27762,  0.09535,  0.27762,  0.09535
4711, 1088,  2.32461,  0.0297,  2.08885, -0.00628, -0.62113,  0.32274,  0.27493,  0.1151,  0.27493,  0.1151
4712, 1087,  2.44229,  0.0369,  2.06739,  0.20575, -0.60728,  0.28086,  0.2655,  0.10067,  0.2655,  0.10067
4713, 1084,  2.54499,  0.13798,  2.1691,  0.39372, -0.47559,  0.32985,  0.27446,  0.08287,  0.27446,  0.08287
4714, 1079,  2.57209,  0.26817,  2.25576,  0.44897, -0.23896,  0.48097,  0.28823,  0.07325,  0.28823,  0.07325
4715, 1089,  2.51786,  0.21643,  2.26816,  0.33268, -0.34079,  0.51302,  0.28752,  0.08179,  0.28752,  0.08179
4716, 1085,  2.5008,  0.34188,  2.32437,  0.2958, -0.10001,  0.6265,  0.30112,  0.07651,  0.30112,  0.07651
4717, 1089,  2.51786,  0.21643,  2.26816,  0.33268, -0.34079,  0.51302,  0.28752,  0.08179,  0.28752,  0.08179
4718, 1079,  2.57209,  0.26817,  2.25576,  0.44897, -0.23896,  0.48097,  0.28823,  0.07325,  0.28823,  0.07325
4719, 1089,  2.51786,  0.21643,  2.26816,  0.33268, -0.34079,  0.51302,  0.28752,  0.08179,  0.28752,  0.08179
4720, 1086,  2.45285,  0.09544,  2.18623,  0.20716, -0.55469,  0.37336,  0.27762,  0.09535,  0.27762,  0.09535
4721, 1084,  2.54499,  0.13798,  2.1691,  0.39372, -0.47559,  0.32985,  0.27446,  0.08287,  0.27446,  0.08287
4722, 1088,  2.32461,  0.0297,  2.08885, -0.00628, -0.62113,  0.32274,  0.27493,  0.1151,  0.27493,  0.1151
4723, 1086,  2.45285,  0.09544,  2.18623,  0.20716, -0.55469,  0.37336,  0.27762,  0.09535,  0.27762,  0.09535
4724, 1090,  2.35244,  0.08832,  2.20211,  0.0074, -0.56361,  0.41508,  0.28466,  0.10614,  0.28466,  0.10614
4725, 1090,  2.35244,  0.08832,  2.20211,  0.0074, -0.56361,  0.41508,  0.28466,  0.10614,  0.28466,  0.10614
4726, 1053,  2.20801,  0.06226,  2.11099, -0.19584, -0.56081,  0.37032,  0.28853,  0.12568,  0.28853,  0.12568
4727, 1088,  2.32461,  0.0297,  2.08885, -0.00628, -0.62113,  0.32274,  0.27493,  0.1151,  0.27493,  0.1151
4728, 1049,  2.41252,  0.42286,  2.3514,  0.08903,  0.06025,  0.6917,  0.31346,  0.07964,  0.31346,  0.07964
4729, 1091,  2.47231,  0.31472,  2.33057,  0.2294, -0.15712,  0.64241,  0.30077,  0.08069,  0.30077,  0.08069
4730, 1085,  2.5008,  0.34188,  2.32437,  0.2958, -0.10001,  0.6265,  0.30112,  0.07651,  0.30112,  0.07651
4731, 1089,  2.51786,  0.21643,  2.26816,  0.33268, -0.34079,  0.51302,  0.28752,  0.08179,  0.28752,  0.08179
4732, 1085,  2.5008,  0.34188,  2.32437,  0.2958, -0.10001,  0.6265,  0.30112,  0.07651,  0.30112,  0.07651
4733, 1091,  2.47231,  0.31472,  2.33057,  0.2294, -0.15712,  0.64241,  0.30077,  0.08069,  0.30077,  0.08069
4734, 1086,  2.45285,  0.09544,  2.18623,  0.20716, -0.55469,  0.37336,  0.27762,  0.09535,  0.27762,  0.09535
4735, 1089,  2.51786,  0.21643,  2.26816,  0.33268, -0.34079,  0.51302,  0.28752,  0.08179,  0.28752,  0.08179
4736, 1092,  2.45082,  0.18603,  2.27968,  0.18889, -0.39757,  0.54429,  0.28962,  0.09009,  0.28962,  0.09009
4737, 1092,  2.45082,  0.18603,  2.27968,  0.18889, -0.39757,  0.54429,  0.28962,  0.09009,  0.28962,  0.09009
4738, 1090,  2.35244,  0.08832,  2.20211,  0.0074, -0.56361,  0.41508,  0.28466,  0.10614,  0.28466,  0.10614
4739, 1086,  2.45285,  0.09544,  2.18623,  0.20716, -0.55469,  0.37336,  0.27762,  0.09535,  0.27762,  0.09535
4740, 1093,  2.43693,  0.299,  2.3366,  0.15049, -0.18807,  0.65725,  0.3018,  0.08475,  0.3018,  0.08475
4741, 1089,  2.51786,  0.21643,  2.26816,  0.33268, -0.34079,  0.51302,  0.28752,  0.08179,  0.28752,  0.08179
4742, 1091,  2.47231,  0.31472,  2.33057,  0.2294, -0.15712,  0.64241,  0.30077,  0.08069,  0.30077,  0.08069
4743, 1049,  2.41252,  0.42286,  2.3514,  0.08903,  0.06025,  0.6917,  0.31346,  0.07964,  0.31346,  0.07964
4744, 1093,  2.43693,  0.299,  2.3366,  0.15049, -0.18807,  0.65725,  0.3018,  0.08475,  0.3018,  0.08475
4745, 1091,  2.47231,  0.31472,  2.33057,  0.2294, -0.15712,  0.64241,  0.30077,  0.08069,  0.30077,  0.08069
4746, 1089,  2.51786,  0.21643,  2.26816,  0.33268, -0.34079,  0.51302,  0.28752,  0.08179,  0.28752,  0.08179
4747, 1093,  2.43693,  0.299,  2.3366,  0.15049, -0.18807,  0.65725,  0.3018,  0.08475,  0.3018,  0.08475
4748, 1092,  2.45082,  0.18603,  2.27968,  0.18889, -0.39757,  0.54429,  0.28962,  0.09009,  0.28962,  0.09009
4749, 1049,  2.41252,  0.42286,  2.3514,  0.08903,  0.06025,  0.6917,  0.31346,  0.07964,  0.31346,  0.07964
4750, 1094,  2.39835,  0.29648,  2.34211,  0.06758, -0.19132,  0.66995,  0.30409,  0.08826,  0.30409,  0.08826
4751, 1093,  2.43693,  0.299,  2.3366,  0.15049, -0.18807,  0.65725,  0.3018,  0.08475,  0.3018,  0.08475
4752, 1049,  2.41252,  0.42286,  2.3514,  0.08903,  0.06025,  0.6917,  0.31346,  0.07964,  0.31346,  0.07964
4753, 1061,  2.36066,  0.30759,  2.34669, -0.00776, -0.16839,  0.6794,  0.3074,  0.09083,  0.3074,  0.09083
4754, 1094,  2.39835,  0.29648,  2.34211,  0.06758, -0.19132,  0.66995,  0.30409,  0.08826,  0.30409,  0.08826
4755, 1093,  2.43693,  0.299,  2.3366,  0.15049, -0.18807,  0.65725,  0.3018,  0.08475,  0.3018,  0.08475
4756, 1095,  2.37764,  0.18071,  2.29035,  0.03626, -0.40367,  0.57073,  0.29431,  0.09726,  0.29431,  0.09726
4757, 1092,  2.45082,  0.18603,  2.27968,  0.18889, -0.39757,  0.54429,  0.28962,  0.09009,  0.28962,  0.09009
4758, 1095,  2.37764,  0.18071,  2.29035,  0.03626, -0.40367,  0.57073,  0.29431,  0.09726,  0.29431,  0.09726
4759, 1093,  2.43693,  0.299,  2.3366,  0.15049, -0.18807,  0.65725,  0.3018,  0.08475,  0.3018,  0.08475
4760, 1094,  2.39835,  0.29648,  2.34211,  0.06758, -0.19132,  0.66995,  0.30409,  0.08826,  0.30409,  0.08826
4761, 1061,  2.36066,  0.30759,  2.34669, -0.00776, -0.16839,  0.6794,  0.3074,  0.09083,  0.3074,  0.09083
4762, 1095,  2.37764,  0.18071,  2.29035,  0.03626, -0.40367,  0.57073,  0.29431,  0.09726,  0.29431,  0.09726
4763, 1094,  2.39835,  0.29648,  2.34211,  0.06758, -0.19132,  0.66995,  0.30409,  0.08826,  0.30409,  0.08826
4764, 1090,  2.35244,  0.08832,  2.20211,  0.0074, -0.56361,  0.41508,  0.28466,  0.10614,  0.28466,  0.10614
4765, 1092,  2.45082,  0.18603,  2.27968,  0.18889, -0.39757,  0.54429,  0.28962,  0.09009,  0.28962,  0.09009
4766, 1095,  2.37764,  0.18071,  2.29035,  0.03626, -0.40367,  0.57073,  0.29431,  0.09726,  0.29431,  0.09726
4767, 1095,  2.37764,  0.18071,  2.29035,  0.03626, -0.40367,  0.57073,  0.29431,  0.09726,  0.29431,  0.09726
4768, 1061,  2.36066,  0.30759,  2.34669, -0.00776, -0.16839,  0.6794,  0.3074,  0.09083,  0.3074,  0.09083
4769, 1065,  2.30589,  0.20194,  2.2999, -0.09167, -0.35901,  0.59389,  0.30107,  0.10252,  0.30107,  0.10252
4770, 1065,  2.30589,  0.20194,  2.2999, -0.09167, -0.35901,  0.59389,  0.30107,  0.10252,  0.30107,  0.10252
4771, 1090,  2.35244,  0.08832,  2.20211,  0.0074, -0.56361,  0.41508,  0.28466,  0.10614,  0.28466,  0.10614
4772, 1095,  2.37764,  0.18071,  2.29035,  0.03626, -0.40367,  0.57073,  0.29431,  0.09726,  0.29431,  0.09726
4773, 1053,  2.20801,  0.06226,  2.11099, -0.19584, -0.56081,  0.37032,  0.28853,  0.12568,  0.28853,  0.12568
4774, 1090,  2.35244,  0.08832,  2.20211,  0.0074, -0.56361,  0.41508,  0.28466,  0.10614,  0.28466,  0.10614
4775, 1096,  2.25329,  0.11733,  2.21797, -0.1668, -0.50732,  0.45256,  0.29483,  0.11405,  0.29483,  0.11405
4776, 1090,  2.35244,  0.08832,  2.20211,  0.0074, -0.56361,  0.41508,  0.28466,  0.10614,  0.28466,  0.10614
4777, 1065,  2.30589,  0.20194,  2.2999, -0.09167, -0.35901,  0.59389,  0.30107,  0.10252,  0.30107,  0.10252
4778, 1096,  2.25329,  0.11733,  2.21797, -0.1668, -0.50732,  0.45256,  0.29483,  0.11405,  0.29483,  0.11405
4779, 1052,  2.16597,  0.17727,  2.23237, -0.30789, -0.39998,  0.485,  0.30701,  0.11823,  0.30701,  0.11823
4780, 1053,  2.20801,  0.06226,  2.11099, -0.19584, -0.56081,  0.37032,  0.28853,  0.12568,  0.28853,  0.12568
4781, 1096,  2.25329,  0.11733,  2.21797, -0.1668, -0.50732,  0.45256,  0.29483,  0.11405,  0.29483,  0.11405
4782, 1065,  2.30589,  0.20194,  2.2999, -0.09167, -0.35901,  0.59389,  0.30107,  0.10252,  0.30107,  0.10252
4783, 1052,  2.16597,  0.17727,  2.23237, -0.30789, -0.39998,  0.485,  0.30701,  0.11823,  0.30701,  0.11823
4784, 1096,  2.25329,  0.11733,  2.21797, -0.1668, -0.50732,  0.45256,  0.29483,  0.11405,  0.29483,  0.11405
4785, 1097,  2.60554,  0.41207,  2.2981,  0.4729, -0.0035,  0.51609,  0.41728,  0.05884,  0.41728,  0.05884
4786, 1098,  2.68366,  0.36524,  2.19968,  0.53, -0.0669,  0.45236,  0.40192,  0.04328,  0.40192,  0.04328
4787, 1099,  2.69204,  0.43758,  2.1923,  0.53644,  0.03897,  0.44802,  0.41366,  0.03726,  0.41366,  0.03726
4788, 1100,  2.67886,  0.50851,  2.19476,  0.51764,  0.1282,  0.45345,  0.42669,  0.0352,  0.42669,  0.0352
4789, 1097,  2.60554,  0.41207,  2.2981,  0.4729, -0.0035,  0.51609,  0.41728,  0.05884,  0.41728,  0.05884
4790, 1099,  2.69204,  0.43758,  2.1923,  0.53644,  0.03897,  0.44802,  0.41366,  0.03726,  0.41366,  0.03726
4791, 1101,  2.57643,  0.34393,  2.31425,  0.42187, -0.13442,  0.54218,  0.40824,  0.06796,  0.40824,  0.06796
4792, 1098,  2.68366,  0.36524,  2.19968,  0.53, -0.0669,  0.45236,  0.40192,  0.04328,  0.40192,  0.04328
4793, 1097,  2.60554,  0.41207,  2.2981,  0.4729, -0.0035,  0.51609,  0.41728,  0.05884,  0.41728,  0.05884
4794, 1098,  2.68366,  0.36524,  2.19968,  0.53, -0.0669,  0.45236,  0.40192,  0.04328,  0.40192,  0.04328
4795, 1101,  2.57643,  0.34393,  2.31425,  0.42187, -0.13442,  0.54218,  0.40824,  0.06796,  0.40824,  0.06796
4796, 1102,  2.65466,  0.29853,  2.21595,  0.49927, -0.15072,  0.46692,  0.39259,  0.05268,  0.39259,  0.05268
4797, 1101,  2.57643,  0.34393,  2.31425,  0.42187, -0.13442,  0.54218,  0.40824,  0.06796,  0.40824,  0.06796
4798, 1103,  2.6085,  0.24408,  2.23901,  0.43573, -0.23313,  0.49578,  0.3866,  0.06451,  0.3866,  0.06451
4799, 1102,  2.65466,  0.29853,  2.21595,  0.49927, -0.15072,  0.46692,  0.39259,  0.05268,  0.39259,  0.05268
4800, 1104,  2.50285,  0.42428,  2.36411,  0.26616,  0.02969,  0.64674,  0.4266,  0.0774,  0.4266,  0.0774
4801, 1101,  2.57643,  0.34393,  2.31425,  0.42187, -0.13442,  0.54218,  0.40824,  0.06796,  0.40824,  0.06796
4802, 1097,  2.60554,  0.41207,  2.2981,  0.4729, -0.0035,  0.51609,  0.41728,  0.05884,  0.41728,  0.05884
4803, 1104,  2.50285,  0.42428,  2.36411,  0.26616,  0.02969,  0.64674,  0.4266,  0.0774,  0.4266,  0.0774
4804, 1097,  2.60554,  0.41207,  2.2981,  0.4729, -0.0035,  0.51609,  0.41728,  0.05884,  0.41728,  0.05884
4805, 1105,  2.59256,  0.48479,  2.29998,  0.44341,  0.13849,  0.52364,  0.42989,  0.05684,  0.42989,  0.05684
4806, 1097,  2.60554,  0.41207,  2.2981,  0.4729, -0.0035,  0.51609,  0.41728,  0.05884,  0.41728,  0.05884
4807, 1100,  2.67886,  0.50851,  2.19476,  0.51764,  0.1282,  0.45345,  0.42669,  0.0352,  0.42669,  0.0352
4808, 1105,  2.59256,  0.48479,  2.29998,  0.44341,  0.13849,  0.52364,  0.42989,  0.05684,  0.42989,  0.05684
4809, 1104,  2.50285,  0.42428,  2.36411,  0.26616,  0.02969,  0.64674,  0.4266,  0.0774,  0.4266,  0.0774
4810, 1106,  2.51748,  0.30655,  2.34111,  0.30182, -0.20911,  0.59597,  0.40621,  0.08072,  0.40621,  0.08072
4811, 1101,  2.57643,  0.34393,  2.31425,  0.42187, -0.13442,  0.54218,  0.40824,  0.06796,  0.40824,  0.06796
4812, 1106,  2.51748,  0.30655,  2.34111,  0.30182, -0.20911,  0.59597,  0.40621,  0.08072,  0.40621,  0.08072
4813, 1103,  2.6085,  0.24408,  2.23901,  0.43573, -0.23313,  0.49578,  0.3866,  0.06451,  0.3866,  0.06451
4814, 1101,  2.57643,  0.34393,  2.31425,  0.42187, -0.13442,  0.54218,  0.40824,  0.06796,  0.40824,  0.06796
4815, 1105,  2.59256,  0.48479,  2.29998,  0.44341,  0.13849,  0.52364,  0.42989,  0.05684,  0.42989,  0.05684
4816, 1100,  2.67886,  0.50851,  2.19476,  0.51764,  0.1282,  0.45345,  0.42669,  0.0352,  0.42669,  0.0352
4817, 1107,  2.64551,  0.57108,  2.20665,  0.46871,  0.22124,  0.47049,  0.43969,  0.03731,  0.43969,  0.03731
4818, 1103,  2.6085,  0.24408,  2.23901,  0.43573, -0.23313,  0.49578,  0.3866,  0.06451,  0.3866,  0.06451
4819, 1106,  2.51748,  0.30655,  2.34111,  0.30182, -0.20911,  0.59597,  0.40621,  0.08072,  0.40621,  0.08072
4820, 1108,  2.55031,  0.20727,  2.26585,  0.36047, -0.28223,  0.52954,  0.38454,  0.07764,  0.38454,  0.07764
4821, 1106,  2.51748,  0.30655,  2.34111,  0.30182, -0.20911,  0.59597,  0.40621,  0.08072,  0.40621,  0.08072
4822, 1109,  2.48627,  0.1917,  2.29324,  0.25337, -0.30852,  0.57499,  0.38658,  0.09076,  0.38658,  0.09076
4823, 1108,  2.55031,  0.20727,  2.26585,  0.36047, -0.28223,  0.52954,  0.38454,  0.07764,  0.38454,  0.07764
4824, 1110,  2.59557,  0.61944,  2.22648,  0.40631,  0.28463,  0.49386,  0.45142,  0.04337,  0.45142,  0.04337
4825, 1105,  2.59256,  0.48479,  2.29998,  0.44341,  0.13849,  0.52364,  0.42989,  0.05684,  0.42989,  0.05684
4826, 1107,  2.64551,  0.57108,  2.20665,  0.46871,  0.22124,  0.47049,  0.43969,  0.03731,  0.43969,  0.03731
4827, 1106,  2.51748,  0.30655,  2.34111,  0.30182, -0.20911,  0.59597,  0.40621,  0.08072,  0.40621,  0.08072
4828, 1111,  2.42237,  0.19897,  2.319,  0.15763, -0.29845,  0.61325,  0.39254,  0.10259,  0.39254,  0.10259
4829, 1109,  2.48627,  0.1917,  2.29324,  0.25337, -0.30852,  0.57499,  0.38658,  0.09076,  0.38658,  0.09076
4830, 1105,  2.59256,  0.48479,  2.29998,  0.44341,  0.13849,  0.52364,  0.42989,  0.05684,  0.42989,  0.05684
4831, 1110,  2.59557,  0.61944,  2.22648,  0.40631,  0.28463,  0.49386,  0.45142,  0.04337,  0.45142,  0.04337
4832, 1112,  2.54242,  0.5344,  2.31916,  0.34227,  0.2387,  0.56202,  0.44123,  0.06272,  0.44123,  0.06272
4833, 1104,  2.50285,  0.42428,  2.36411,  0.26616,  0.02969,  0.64674,  0.4266,  0.0774,  0.4266,  0.0774
4834, 1105,  2.59256,  0.48479,  2.29998,  0.44341,  0.13849,  0.52364,  0.42989,  0.05684,  0.42989,  0.05684
4835, 1112,  2.54242,  0.5344,  2.31916,  0.34227,  0.2387,  0.56202,  0.44123,  0.06272,  0.44123,  0.06272
4836, 1112,  2.54242,  0.5344,  2.31916,  0.34227,  0.2387,  0.56202,  0.44123,  0.06272,  0.44123,  0.06272
4837, 1110,  2.59557,  0.61944,  2.22648,  0.40631,  0.28463,  0.49386,  0.45142,  0.04337,  0.45142,  0.04337
4838, 1113,  2.53446,  0.64884,  2.25178,  0.3161,  0.33304,  0.52836,  0.46067,  0.05278,  0.46067,  0.05278
4839, 1114,  2.46834,  0.65654,  2.2799,  0.22835,  0.34654,  0.56371,  0.46658,  0.06466,  0.46658,  0.06466
4840, 1112,  2.54242,  0.5344,  2.31916,  0.34227,  0.2387,  0.56202,  0.44123,  0.06272,  0.44123,  0.06272
4841, 1113,  2.53446,  0.64884,  2.25178,  0.3161,  0.33304,  0.52836,  0.46067,  0.05278,  0.46067,  0.05278
4842, 1111,  2.42237,  0.19897,  2.319,  0.15763, -0.29845,  0.61325,  0.39254,  0.10259,  0.39254,  0.10259
4843, 1106,  2.51748,  0.30655,  2.34111,  0.30182, -0.20911,  0.59597,  0.40621,  0.08072,  0.40621,  0.08072
4844, 1115,  2.45185,  0.31433,  2.36746,  0.15137, -0.19288,  0.65566,  0.41196,  0.09222,  0.41196,  0.09222
4845, 1104,  2.50285,  0.42428,  2.36411,  0.26616,  0.02969,  0.64674,  0.4266,  0.0774,  0.4266,  0.0774
4846, 1115,  2.45185,  0.31433,  2.36746,  0.15137, -0.19288,  0.65566,  0.41196,  0.09222,  0.41196,  0.09222
4847, 1106,  2.51748,  0.30655,  2.34111,  0.30182, -0.20911,  0.59597,  0.40621,  0.08072,  0.40621,  0.08072
4848, 1115,  2.45185,  0.31433,  2.36746,  0.15137, -0.19288,  0.65566,  0.41196,  0.09222,  0.41196,  0.09222
4849, 1116,  2.3641,  0.22827,  2.34135,  0.05533, -0.25201,  0.65072,  0.40178,  0.11196,  0.40178,  0.11196
4850, 1111,  2.42237,  0.19897,  2.319,  0.15763, -0.29845,  0.61325,  0.39254,  0.10259,  0.39254,  0.10259
4851, 1112,  2.54242,  0.5344,  2.31916,  0.34227,  0.2387,  0.56202,  0.44123,  0.06272,  0.44123,  0.06272
4852, 1114,  2.46834,  0.65654,  2.2799,  0.22835,  0.34654,  0.56371,  0.46658,  0.06466,  0.46658,  0.06466
4853, 1117,  2.4753,  0.54213,  2.34721,  0.20321,  0.25855,  0.61795,  0.44696,  0.07424,  0.44696,  0.07424
4854, 1104,  2.50285,  0.42428,  2.36411,  0.26616,  0.02969,  0.64674,  0.4266,  0.0774,  0.4266,  0.0774
4855, 1112,  2.54242,  0.5344,  2.31916,  0.34227,  0.2387,  0.56202,  0.44123,  0.06272,  0.44123,  0.06272
4856, 1117,  2.4753,  0.54213,  2.34721,  0.20321,  0.25855,  0.61795,  0.44696,  0.07424,  0.44696,  0.07424
4857, 1117,  2.4753,  0.54213,  2.34721,  0.20321,  0.25855,  0.61795,  0.44696,  0.07424,  0.44696,  0.07424
4858, 1114,  2.46834,  0.65654,  2.2799,  0.22835,  0.34654,  0.56371,  0.46658,  0.06466,  0.46658,  0.06466
4859, 1118,  2.40405,  0.64158,  2.30781,  0.12397,  0.3287,  0.60546,  0.46854,  0.07778,  0.46854,  0.07778
4860, 1119,  2.3475,  0.6053,  2.33301,  0.04289,  0.28441,  0.63818,  0.4664,  0.09089,  0.4664,  0.09089
4861, 1117,  2.4753,  0.54213,  2.34721,  0.20321,  0.25855,  0.61795,  0.44696,  0.07424,  0.44696,  0.07424
4862, 1118,  2.40405,  0.64158,  2.30781,  0.12397,  0.3287,  0.60546,  0.46854,  0.07778,  0.46854,  0.07778
4863, 1120,  2.40353,  0.36424,  2.38473,  0.04458, -0.08986,  0.69278,  0.42328,  0.09809,  0.42328,  0.09809
4864, 1116,  2.3641,  0.22827,  2.34135,  0.05533, -0.25201,  0.65072,  0.40178,  0.11196,  0.40178,  0.11196
4865, 1115,  2.45185,  0.31433,  2.36746,  0.15137, -0.19288,  0.65566,  0.41196,  0.09222,  0.41196,  0.09222
4866, 1104,  2.50285,  0.42428,  2.36411,  0.26616,  0.02969,  0.64674,  0.4266,  0.0774,  0.4266,  0.0774
4867, 1120,  2.40353,  0.36424,  2.38473,  0.04458, -0.08986,  0.69278,  0.42328,  0.09809,  0.42328,  0.09809
4868, 1115,  2.45185,  0.31433,  2.36746,  0.15137, -0.19288,  0.65566,  0.41196,  0.09222,  0.41196,  0.09222
4869, 1116,  2.3641,  0.22827,  2.34135,  0.05533, -0.25201,  0.65072,  0.40178,  0.11196,  0.40178,  0.11196
4870, 1120,  2.40353,  0.36424,  2.38473,  0.04458, -0.08986,  0.69278,  0.42328,  0.09809,  0.42328,  0.09809
4871, 1121,  2.31657,  0.27688,  2.35884, -0.0121, -0.18775,  0.67424,  0.41344,  0.118,  0.41344,  0.118
4872, 1120,  2.40353,  0.36424,  2.38473,  0.04458, -0.08986,  0.69278,  0.42328,  0.09809,  0.42328,  0.09809
4873, 1122,  2.2844,  0.3401,  2.3697, -0.06871, -0.09071,  0.69069,  0.42637,  0.12008,  0.42637,  0.12008
4874, 1121,  2.31657,  0.27688,  2.35884, -0.0121, -0.18775,  0.67424,  0.41344,  0.118,  0.41344,  0.118
4875, 1120,  2.40353,  0.36424,  2.38473,  0.04458, -0.08986,  0.69278,  0.42328,  0.09809,  0.42328,  0.09809
4876, 1123,  2.27091,  0.41159,  2.37261, -0.08642,  0.00512,  0.69463,  0.43931,  0.11803,  0.43931,  0.11803
4877, 1122,  2.2844,  0.3401,  2.3697, -0.06871, -0.09071,  0.69069,  0.42637,  0.12008,  0.42637,  0.12008
4878, 1117,  2.4753,  0.54213,  2.34721,  0.20321,  0.25855,  0.61795,  0.44696,  0.07424,  0.44696,  0.07424
4879, 1119,  2.3475,  0.6053,  2.33301,  0.04289,  0.28441,  0.63818,  0.4664,  0.09089,  0.4664,  0.09089
4880, 1124,  2.4174,  0.50503,  2.373,  0.07793,  0.18776,  0.66983,  0.4449,  0.08699,  0.4449,  0.08699
4881, 1104,  2.50285,  0.42428,  2.36411,  0.26616,  0.02969,  0.64674,  0.4266,  0.0774,  0.4266,  0.0774
4882, 1117,  2.4753,  0.54213,  2.34721,  0.20321,  0.25855,  0.61795,  0.44696,  0.07424,  0.44696,  0.07424
4883, 1124,  2.4174,  0.50503,  2.373,  0.07793,  0.18776,  0.66983,  0.4449,  0.08699,  0.4449,  0.08699
4884, 1124,  2.4174,  0.50503,  2.373,  0.07793,  0.18776,  0.66983,  0.4449,  0.08699,  0.4449,  0.08699
4885, 1119,  2.3475,  0.6053,  2.33301,  0.04289,  0.28441,  0.63818,  0.4664,  0.09089,  0.4664,  0.09089
4886, 1125,  2.30399,  0.55106,  2.35339, -0.03293,  0.20386,  0.66885,  0.46035,  0.1027,  0.46035,  0.1027
4887, 1126,  2.27759,  0.48427,  2.36701, -0.07214,  0.11755,  0.68628,  0.45101,  0.11206,  0.45101,  0.11206
4888, 1124,  2.4174,  0.50503,  2.373,  0.07793,  0.18776,  0.66983,  0.4449,  0.08699,  0.4449,  0.08699
4889, 1125,  2.30399,  0.55106,  2.35339, -0.03293,  0.20386,  0.66885,  0.46035,  0.1027,  0.46035,  0.1027
4890, 1104,  2.50285,  0.42428,  2.36411,  0.26616,  0.02969,  0.64674,  0.4266,  0.0774,  0.4266,  0.0774
4891, 1127,  2.39027,  0.43709,  2.387,  0.01812,  0.05517,  0.69759,  0.43585,  0.09609,  0.43585,  0.09609
4892, 1120,  2.40353,  0.36424,  2.38473,  0.04458, -0.08986,  0.69278,  0.42328,  0.09809,  0.42328,  0.09809
4893, 1123,  2.27091,  0.41159,  2.37261, -0.08642,  0.00512,  0.69463,  0.43931,  0.11803,  0.43931,  0.11803
